g_m,energy,latency,w_a,w_0,w_m,d,g,g2,h,w,flops,params,acts,ws,ds,bs,gs
1.2000000000000002,0.990562,0.00862666,65.5,128,2.517,19,104,120,1,1,8662772156,46763980,14879364,"[104, 312, 840, 2040]","[2, 4, 12, 1]","[1.0, 1.0, 1.0, 1.0]","[104, 104, 120, 120]"
1.3000000000000003,0.8803350000000001,0.00784019,65.5,128,2.517,19,104,128,1,1,8040063340,42977260,14316556,"[104, 312, 768, 2048]","[2, 4, 12, 1]","[1.0, 1.0, 1.0, 1.0]","[104, 104, 128, 128]"
1.4000000000000004,1.06139,0.008933149999999999,65.5,128,2.517,19,104,144,1,1,9376804460,50859436,15059628,"[104, 312, 864, 2016]","[2, 4, 12, 1]","[1.0, 1.0, 1.0, 1.0]","[104, 104, 144, 144]"
1.5000000000000004,0.9163429999999999,0.00799739,65.5,128,2.517,19,104,152,1,1,8401263876,45558900,14281236,"[104, 312, 760, 2128]","[2, 4, 12, 1]","[1.0, 1.0, 1.0, 1.0]","[104, 104, 152, 152]"
1.6000000000000005,0.95227,0.008254580000000001,65.5,128,2.517,19,104,160,1,1,8964965356,48670380,14578924,"[104, 312, 800, 2080]","[2, 4, 12, 1]","[1.0, 1.0, 1.0, 1.0]","[104, 104, 160, 160]"
1.7000000000000006,1.1155,0.00904048,65.5,128,2.517,19,104,176,1,1,10236579836,56476380,15218332,"[104, 312, 880, 2112]","[2, 4, 12, 1]","[1.0, 1.0, 1.0, 1.0]","[104, 104, 176, 176]"
1.8000000000000007,1.14977,0.00929283,65.5,128,2.517,19,104,184,1,1,10861860380,59680716,15502260,"[104, 312, 920, 2024]","[2, 4, 12, 1]","[1.0, 1.0, 1.0, 1.0]","[104, 104, 184, 184]"
1.9000000000000008,0.962812,0.008096780000000001,65.5,128,2.517,19,104,192,1,1,9168911276,50029612,14338572,"[104, 312, 768, 2112]","[2, 4, 12, 1]","[1.0, 1.0, 1.0, 1.0]","[104, 104, 192, 192]"
2.000000000000001,1.0856199999999998,0.00892685,65.5,128,2.517,19,104,208,1,1,10224583500,56117580,14830284,"[104, 312, 832, 2080]","[2, 4, 12, 1]","[1.0, 1.0, 1.0, 1.0]","[104, 104, 208, 208]"
1.0,0.720208,0.00767913,46.9,144,2.106,19,24,24,1,1,4148878122,23949658,14556074,"[144, 312, 648, 1344]","[2, 5, 10, 2]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
1.1,0.7273630000000001,0.0079872,46.9,144,2.106,19,24,24,1,1,4148878122,23949658,14556074,"[144, 312, 648, 1344]","[2, 5, 10, 2]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
1.2000000000000002,0.717572,0.00787757,46.9,144,2.106,19,24,24,1,1,4148878122,23949658,14556074,"[144, 312, 648, 1344]","[2, 5, 10, 2]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
1.3000000000000003,0.7216090000000001,0.00767201,46.9,144,2.106,19,24,24,1,1,4148878122,23949658,14556074,"[144, 312, 648, 1344]","[2, 5, 10, 2]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
1.4000000000000004,0.701181,0.00758802,46.9,144,2.106,19,24,32,1,1,4201785798,24310854,14502662,"[144, 312, 640, 1344]","[2, 5, 10, 2]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 32, 32]"
1.5000000000000004,0.7227859999999999,0.00790216,46.9,144,2.106,19,24,32,1,1,4201785798,24310854,14502662,"[144, 312, 640, 1344]","[2, 5, 10, 2]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 32, 32]"
1.6000000000000005,0.736522,0.008061349999999998,46.9,144,2.106,19,24,32,1,1,4201785798,24310854,14502662,"[144, 312, 640, 1344]","[2, 5, 10, 2]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 32, 32]"
1.7000000000000006,0.7484850000000001,0.00795124,46.9,144,2.106,19,24,40,1,1,4311061738,25169994,14510538,"[144, 312, 640, 1360]","[2, 5, 10, 2]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 40, 40]"
1.8000000000000007,0.738362,0.00751576,46.9,144,2.106,19,24,40,1,1,4311061738,25169994,14510538,"[144, 312, 640, 1360]","[2, 5, 10, 2]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 40, 40]"
1.9000000000000008,0.719877,0.0073868,46.9,144,2.106,19,24,40,1,1,4311061738,25169994,14510538,"[144, 312, 640, 1360]","[2, 5, 10, 2]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 40, 40]"
2.000000000000001,0.769378,0.00798612,46.9,144,2.106,19,24,48,1,1,4605366486,26879254,14716310,"[144, 312, 672, 1344]","[2, 5, 10, 2]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 48, 48]"
1.0,0.830788,0.008754060000000001,72.5,128,2.212,20,88,88,1,1,5339570388,60764836,10616532,"[88, 264, 616, 1408]","[1, 4, 7, 8]","[1.0, 1.0, 1.0, 1.0]","[88, 88, 88, 88]"
1.1,0.846523,0.00900225,72.5,128,2.212,20,88,96,1,1,5329631054,62699390,10464398,"[88, 264, 576, 1440]","[1, 4, 7, 8]","[1.0, 1.0, 1.0, 1.0]","[88, 88, 96, 96]"
1.2000000000000002,0.9338719999999999,0.00937581,72.5,128,2.212,20,88,104,1,1,5707703246,66281182,10722126,"[88, 264, 624, 1456]","[1, 4, 7, 8]","[1.0, 1.0, 1.0, 1.0]","[88, 88, 104, 104]"
1.3000000000000003,0.928625,0.00918707,72.5,128,2.212,20,88,112,1,1,6065096882,68977282,10957746,"[88, 264, 672, 1456]","[1, 4, 7, 8]","[1.0, 1.0, 1.0, 1.0]","[88, 88, 112, 112]"
1.4000000000000004,0.881667,0.00902207,72.5,128,2.212,20,88,120,1,1,5744516288,66795152,10582208,"[88, 264, 600, 1440]","[1, 4, 7, 8]","[1.0, 1.0, 1.0, 1.0]","[88, 88, 120, 120]"
1.5000000000000004,0.865923,0.00876647,72.5,128,2.212,20,88,128,1,1,5971861062,67149622,10734342,"[88, 264, 640, 1408]","[1, 4, 7, 8]","[1.0, 1.0, 1.0, 1.0]","[88, 88, 128, 128]"
1.6000000000000005,0.913199,0.009028119999999999,72.5,128,2.212,20,88,136,1,1,6171656688,66579552,10864368,"[88, 264, 680, 1360]","[1, 4, 7, 8]","[1.0, 1.0, 1.0, 1.0]","[88, 88, 136, 136]"
1.7000000000000006,0.894479,0.00874527,72.5,128,2.212,20,88,144,1,1,5914883918,69417854,10464398,"[88, 264, 576, 1440]","[1, 4, 7, 8]","[1.0, 1.0, 1.0, 1.0]","[88, 88, 144, 144]"
1.8000000000000007,0.878034,0.00867969,72.5,128,2.212,20,88,152,1,1,5989998088,66874280,10521992,"[88, 264, 608, 1368]","[1, 4, 7, 8]","[1.0, 1.0, 1.0, 1.0]","[88, 88, 152, 152]"
1.9000000000000008,0.947798,0.009270279999999999,72.5,128,2.212,20,88,160,1,1,6474133118,73823662,10778558,"[88, 264, 640, 1440]","[1, 4, 7, 8]","[1.0, 1.0, 1.0, 1.0]","[88, 88, 160, 160]"
2.000000000000001,0.999938,0.00908668,72.5,128,2.212,20,88,176,1,1,6986832246,76307814,11048502,"[88, 264, 704, 1408]","[1, 4, 7, 8]","[1.0, 1.0, 1.0, 1.0]","[88, 88, 176, 176]"
1.0,1.05332,0.0122628,68.8,112,2.327,22,40,40,1,1,4797520094,63660126,11845326,"[120, 280, 600, 1400]","[1, 4, 7, 10]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 40, 40]"
1.1,1.00638,0.0124413,68.8,112,2.327,22,40,40,1,1,4797520094,63660126,11845326,"[120, 280, 600, 1400]","[1, 4, 7, 10]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 40, 40]"
1.2000000000000002,0.944525,0.0114903,68.8,112,2.327,22,40,48,1,1,4781392074,63764730,11714090,"[120, 280, 576, 1392]","[1, 4, 7, 10]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 48, 48]"
1.3000000000000003,0.982402,0.0119558,68.8,112,2.327,22,40,48,1,1,4781392074,63764730,11714090,"[120, 280, 576, 1392]","[1, 4, 7, 10]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 48, 48]"
1.4000000000000004,0.981225,0.0116764,68.8,112,2.327,22,40,56,1,1,5085432938,66716714,11923866,"[120, 280, 616, 1400]","[1, 4, 7, 10]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 56, 56]"
1.5000000000000004,1.01694,0.011752599999999998,68.8,112,2.327,22,40,56,1,1,5085432938,66716714,11923866,"[120, 280, 616, 1400]","[1, 4, 7, 10]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 56, 56]"
1.6000000000000005,0.94624,0.0110421,68.8,112,2.327,22,40,64,1,1,5042115726,67535006,11740942,"[120, 280, 576, 1408]","[1, 4, 7, 10]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 64, 64]"
1.7000000000000006,0.9785710000000001,0.011321300000000001,68.8,112,2.327,22,40,64,1,1,5042115726,67535006,11740942,"[120, 280, 576, 1408]","[1, 4, 7, 10]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 64, 64]"
1.8000000000000007,0.976572,0.0108989,68.8,112,2.327,22,40,72,1,1,5026414020,65869860,11673812,"[120, 280, 576, 1368]","[1, 4, 7, 10]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 72, 72]"
1.9000000000000008,1.00376,0.0111174,68.8,112,2.327,22,40,72,1,1,5026414020,65869860,11673812,"[120, 280, 576, 1368]","[1, 4, 7, 10]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 72, 72]"
2.000000000000001,1.05271,0.011333500000000002,68.8,112,2.327,22,40,80,1,1,5658315334,74442006,12108806,"[120, 280, 640, 1440]","[1, 4, 7, 10]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 80, 80]"
1.0,0.518243,0.00625184,48.2,56,2.813,19,40,40,1,1,2281065504,24330176,7204096,"[40, 160, 440, 1240]","[1, 4, 10, 4]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 40, 40]"
1.1,0.5293819999999999,0.0062494,48.2,56,2.813,19,40,40,1,1,2281065504,24330176,7204096,"[40, 160, 440, 1240]","[1, 4, 10, 4]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 40, 40]"
1.2000000000000002,0.588285,0.00738488,48.2,56,2.813,19,40,48,1,1,2332573698,24976898,7156994,"[40, 160, 432, 1248]","[1, 4, 10, 4]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 48, 48]"
1.3000000000000003,0.520458,0.006349929999999999,48.2,56,2.813,19,40,48,1,1,2332573698,24976898,7156994,"[40, 160, 432, 1248]","[1, 4, 10, 4]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 48, 48]"
1.4000000000000004,0.467644,0.00599789,48.2,56,2.813,19,40,56,1,1,2469838334,25712446,7251198,"[40, 160, 448, 1232]","[1, 4, 10, 4]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 56, 56]"
1.5000000000000004,0.51196,0.0061703,48.2,56,2.813,19,40,56,1,1,2469838334,25712446,7251198,"[40, 160, 448, 1232]","[1, 4, 10, 4]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 56, 56]"
1.6000000000000005,0.516963,0.00606078,48.2,56,2.813,19,40,64,1,1,2533370546,25985618,7238578,"[40, 160, 448, 1216]","[1, 4, 10, 4]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 64, 64]"
1.7000000000000006,0.518086,0.00613659,48.2,56,2.813,19,40,64,1,1,2533370546,25985618,7238578,"[40, 160, 448, 1216]","[1, 4, 10, 4]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 64, 64]"
1.8000000000000007,0.546815,0.00702324,48.2,56,2.813,19,40,72,1,1,2542244400,26371136,7138064,"[40, 160, 432, 1224]","[1, 4, 10, 4]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 72, 72]"
1.9000000000000008,0.525871,0.00653034,48.2,56,2.813,19,40,72,1,1,2542244400,26371136,7138064,"[40, 160, 432, 1224]","[1, 4, 10, 4]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 72, 72]"
2.000000000000001,0.5434349999999999,0.00650549,48.2,56,2.813,19,40,80,1,1,2936257394,30056786,7502706,"[40, 160, 480, 1280]","[1, 4, 10, 4]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 80, 80]"
1.0,0.702025,0.00764918,48.7,128,2.016,22,24,24,1,1,3208722810,35231914,11376218,"[120, 264, 528, 1056]","[2, 3, 8, 9]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
1.1,0.705841,0.00767031,48.7,128,2.016,22,24,24,1,1,3208722810,35231914,11376218,"[120, 264, 528, 1056]","[2, 3, 8, 9]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
1.2000000000000002,0.701859,0.007739810000000001,48.7,128,2.016,22,24,24,1,1,3208722810,35231914,11376218,"[120, 264, 528, 1056]","[2, 3, 8, 9]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
1.3000000000000003,0.726394,0.00813824,48.7,128,2.016,22,24,24,1,1,3208722810,35231914,11376218,"[120, 264, 528, 1056]","[2, 3, 8, 9]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
1.4000000000000004,0.687446,0.00795834,48.7,128,2.016,22,24,32,1,1,3237367066,35821866,11288250,"[120, 264, 512, 1056]","[2, 3, 8, 9]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 32, 32]"
1.5000000000000004,0.744983,0.007946,48.7,128,2.016,22,24,32,1,1,3237367066,35821866,11288250,"[120, 264, 512, 1056]","[2, 3, 8, 9]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 32, 32]"
1.6000000000000005,0.76523,0.00853076,48.7,128,2.016,22,24,32,1,1,3237367066,35821866,11288250,"[120, 264, 512, 1056]","[2, 3, 8, 9]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 32, 32]"
1.7000000000000006,0.796311,0.00872599,48.7,128,2.016,22,24,40,1,1,3328993658,36209754,11307754,"[120, 264, 520, 1040]","[2, 3, 8, 9]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 40, 40]"
1.8000000000000007,0.7774310000000001,0.00838912,48.7,128,2.016,22,24,40,1,1,3328993658,36209754,11307754,"[120, 264, 520, 1040]","[2, 3, 8, 9]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 40, 40]"
1.9000000000000008,0.786876,0.00852605,48.7,128,2.016,22,24,40,1,1,3328993658,36209754,11307754,"[120, 264, 520, 1040]","[2, 3, 8, 9]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 40, 40]"
2.000000000000001,0.7881900000000001,0.009326230000000001,48.7,128,2.016,22,24,48,1,1,3488140410,38197162,11376218,"[120, 264, 528, 1056]","[2, 3, 8, 9]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 48, 48]"
1.0,0.726585,0.00858991,63.2,120,2.19,19,64,64,1,1,4238206912,43935840,10831296,"[128, 256, 576, 1280]","[1, 4, 7, 7]","[1.0, 1.0, 1.0, 1.0]","[64, 64, 64, 64]"
1.1,0.7237279999999999,0.00852936,63.2,120,2.19,19,64,64,1,1,4238206912,43935840,10831296,"[128, 256, 576, 1280]","[1, 4, 7, 7]","[1.0, 1.0, 1.0, 1.0]","[64, 64, 64, 64]"
1.2000000000000002,0.749996,0.0081712,63.2,120,2.19,19,64,72,1,1,4358930504,45643176,10851032,"[128, 256, 576, 1296]","[1, 4, 7, 7]","[1.0, 1.0, 1.0, 1.0]","[64, 64, 72, 72]"
1.3000000000000003,0.711598,0.00791747,63.2,120,2.19,19,64,80,1,1,4344011316,45372948,10752756,"[128, 256, 560, 1280]","[1, 4, 7, 7]","[1.0, 1.0, 1.0, 1.0]","[64, 64, 80, 80]"
1.4000000000000004,0.776676,0.00835019,63.2,120,2.19,19,64,88,1,1,4774960914,49871922,11076986,"[128, 256, 616, 1320]","[1, 4, 7, 7]","[1.0, 1.0, 1.0, 1.0]","[64, 64, 88, 88]"
1.5000000000000004,0.743814,0.00807689,63.2,120,2.19,19,64,96,1,1,4526434736,46109904,10791824,"[128, 256, 576, 1248]","[1, 4, 7, 7]","[1.0, 1.0, 1.0, 1.0]","[64, 64, 96, 96]"
1.6000000000000005,0.760347,0.008245559999999999,63.2,120,2.19,19,64,96,1,1,4526434736,46109904,10791824,"[128, 256, 576, 1248]","[1, 4, 7, 7]","[1.0, 1.0, 1.0, 1.0]","[64, 64, 96, 96]"
1.7000000000000006,0.783455,0.0081958,63.2,120,2.19,19,64,104,1,1,4849488980,48448308,11027444,"[128, 256, 624, 1248]","[1, 4, 7, 7]","[1.0, 1.0, 1.0, 1.0]","[64, 64, 104, 104]"
1.8000000000000007,0.748189,0.00811781,63.2,120,2.19,19,64,112,1,1,4591319196,46696764,10693548,"[128, 256, 560, 1232]","[1, 4, 7, 7]","[1.0, 1.0, 1.0, 1.0]","[64, 64, 112, 112]"
1.9000000000000008,0.807745,0.00844145,63.2,120,2.19,19,64,120,1,1,5066217926,53278758,10998446,"[128, 256, 600, 1320]","[1, 4, 7, 7]","[1.0, 1.0, 1.0, 1.0]","[64, 64, 120, 120]"
2.000000000000001,0.7171000000000001,0.00740854,63.2,120,2.19,19,64,128,1,1,4631328144,49539888,10517136,"[128, 256, 512, 1280]","[1, 4, 7, 7]","[1.0, 1.0, 1.0, 1.0]","[64, 64, 128, 128]"
1.0,1.03119,0.010076700000000001,62.3,128,2.364,22,24,24,1,1,5653208784,60728560,14711504,"[120, 312, 720, 1680]","[2, 4, 10, 6]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
1.1,1.0270899999999998,0.010093099999999999,62.3,128,2.364,22,24,24,1,1,5653208784,60728560,14711504,"[120, 312, 720, 1680]","[2, 4, 10, 6]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
1.2000000000000002,0.955437,0.0102411,62.3,128,2.364,22,24,24,1,1,5653208784,60728560,14711504,"[120, 312, 720, 1680]","[2, 4, 10, 6]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
1.3000000000000003,1.02515,0.0101053,62.3,128,2.364,22,24,24,1,1,5653208784,60728560,14711504,"[120, 312, 720, 1680]","[2, 4, 10, 6]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
1.4000000000000004,1.04076,0.010162599999999999,62.3,128,2.364,22,24,32,1,1,5651793108,60515508,14587316,"[120, 312, 704, 1664]","[2, 4, 10, 6]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 32, 32]"
1.5000000000000004,1.02504,0.0101927,62.3,128,2.364,22,24,32,1,1,5651793108,60515508,14587316,"[120, 312, 704, 1664]","[2, 4, 10, 6]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 32, 32]"
1.6000000000000005,1.04646,0.0102213,62.3,128,2.364,22,24,32,1,1,5651793108,60515508,14587316,"[120, 312, 704, 1664]","[2, 4, 10, 6]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 32, 32]"
1.7000000000000006,1.10549,0.0112514,62.3,128,2.364,22,24,40,1,1,5927546064,63216880,14711504,"[120, 312, 720, 1680]","[2, 4, 10, 6]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 40, 40]"
1.8000000000000007,1.11944,0.011745499999999999,62.3,128,2.364,22,24,40,1,1,5927546064,63216880,14711504,"[120, 312, 720, 1680]","[2, 4, 10, 6]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 40, 40]"
1.9000000000000008,1.14802,0.0108791,62.3,128,2.364,22,24,40,1,1,5927546064,63216880,14711504,"[120, 312, 720, 1680]","[2, 4, 10, 6]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 40, 40]"
2.000000000000001,1.11161,0.011292400000000001,62.3,128,2.364,22,24,48,1,1,6064714704,64461040,14711504,"[120, 312, 720, 1680]","[2, 4, 10, 6]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 48, 48]"
1.0,1.21246,0.0112096,63.8,160,2.274,21,40,40,1,1,7556619164,54059196,18092596,"[160, 360, 840, 1880]","[2, 5, 11, 3]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 40, 40]"
1.1,1.20438,0.0110663,63.8,160,2.274,21,40,40,1,1,7556619164,54059196,18092596,"[160, 360, 840, 1880]","[2, 5, 11, 3]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 40, 40]"
1.2000000000000002,1.18195,0.0114676,63.8,160,2.274,21,40,48,1,1,7907749706,56228330,18261850,"[160, 360, 864, 1872]","[2, 5, 11, 3]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 48, 48]"
1.3000000000000003,1.25691,0.0116819,63.8,160,2.274,21,40,48,1,1,7907749706,56228330,18261850,"[160, 360, 864, 1872]","[2, 5, 11, 3]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 48, 48]"
1.4000000000000004,1.16693,0.0109953,63.8,160,2.274,21,40,56,1,1,7886296976,56858064,18107968,"[160, 360, 840, 1904]","[2, 5, 11, 3]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 56, 56]"
1.5000000000000004,1.19054,0.0111783,63.8,160,2.274,21,40,56,1,1,7886296976,56858064,18107968,"[160, 360, 840, 1904]","[2, 5, 11, 3]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 56, 56]"
1.6000000000000005,1.1315899999999999,0.0108596,63.8,160,2.274,21,40,64,1,1,7906908250,56175418,18019098,"[160, 360, 832, 1856]","[2, 5, 11, 3]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 64, 64]"
1.7000000000000006,1.1193,0.0109214,63.8,160,2.274,21,40,64,1,1,7906908250,56175418,18019098,"[160, 360, 832, 1856]","[2, 5, 11, 3]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 64, 64]"
1.8000000000000007,1.13096,0.011234899999999999,63.8,160,2.274,21,40,72,1,1,8369550794,59494250,18261850,"[160, 360, 864, 1872]","[2, 5, 11, 3]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 72, 72]"
1.9000000000000008,1.1644,0.0113275,63.8,160,2.274,21,40,72,1,1,8369550794,59494250,18261850,"[160, 360, 864, 1872]","[2, 5, 11, 3]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 72, 72]"
2.000000000000001,1.08989,0.0108051,63.8,160,2.274,21,40,80,1,1,7992593154,58285666,17827586,"[160, 360, 800, 1920]","[2, 5, 11, 3]","[1.0, 1.0, 1.0, 1.0]","[40, 40, 80, 80]"
1.0,0.537755,0.00574663,48.9,128,2.04,17,24,24,1,1,2647688346,20045194,10922522,"[120, 264, 528, 1080]","[2, 4, 7, 4]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
1.1,0.547117,0.00597135,48.9,128,2.04,17,24,24,1,1,2647688346,20045194,10922522,"[120, 264, 528, 1080]","[2, 4, 7, 4]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
1.2000000000000002,0.540639,0.00592456,48.9,128,2.04,17,24,24,1,1,2647688346,20045194,10922522,"[120, 264, 528, 1080]","[2, 4, 7, 4]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
1.3000000000000003,0.560348,0.00606356,48.9,128,2.04,17,24,24,1,1,2647688346,20045194,10922522,"[120, 264, 528, 1080]","[2, 4, 7, 4]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 24, 24]"
1.4000000000000004,0.543144,0.00573893,48.9,128,2.04,17,24,32,1,1,2665372628,20444372,10850292,"[120, 264, 512, 1088]","[2, 4, 7, 4]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 32, 32]"
1.5000000000000004,0.496921,0.00579454,48.9,128,2.04,17,24,32,1,1,2665372628,20444372,10850292,"[120, 264, 512, 1088]","[2, 4, 7, 4]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 32, 32]"
1.6000000000000005,0.550692,0.0059907300000000005,48.9,128,2.04,17,24,32,1,1,2665372628,20444372,10850292,"[120, 264, 512, 1088]","[2, 4, 7, 4]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 32, 32]"
1.7000000000000006,0.58539,0.00663588,48.9,128,2.04,17,24,40,1,1,2752955220,21017892,10883252,"[120, 264, 520, 1080]","[2, 4, 7, 4]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 40, 40]"
1.8000000000000007,0.577452,0.00620447,48.9,128,2.04,17,24,40,1,1,2752955220,21017892,10883252,"[120, 264, 520, 1080]","[2, 4, 7, 4]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 40, 40]"
1.9000000000000008,0.574132,0.00591382,48.9,128,2.04,17,24,40,1,1,2752955220,21017892,10883252,"[120, 264, 520, 1080]","[2, 4, 7, 4]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 40, 40]"
2.000000000000001,0.588918,0.0061733000000000005,48.9,128,2.04,17,24,48,1,1,2827057416,21243016,10903592,"[120, 264, 528, 1056]","[2, 4, 7, 4]","[1.0, 1.0, 1.0, 1.0]","[24, 24, 48, 48]"
1.0,0.674142,0.00769917,51.0,64,2.508,21,104,104,1,1,3497765692,41154140,7806508,"[64, 208, 416, 1040]","[1, 3, 8, 9]","[1.0, 1.0, 1.0, 1.0]","[64, 104, 104, 104]"
1.1,0.678959,0.007939709999999999,51.0,64,2.508,21,104,112,1,1,3651778204,41202428,7933484,"[64, 208, 448, 1008]","[1, 3, 8, 9]","[1.0, 1.0, 1.0, 1.0]","[64, 104, 112, 112]"
1.2000000000000002,0.6532789999999999,0.00747242,51.0,64,2.508,21,104,120,1,1,3502879044,43763636,7559820,"[64, 208, 360, 1080]","[1, 3, 8, 9]","[1.0, 1.0, 1.0, 1.0]","[64, 104, 120, 120]"
1.3000000000000003,0.613848,0.0069961500000000005,51.0,64,2.508,21,104,128,1,1,3552578892,42132652,7606092,"[64, 208, 384, 1024]","[1, 3, 8, 9]","[1.0, 1.0, 1.0, 1.0]","[64, 104, 128, 128]"
1.4000000000000004,0.684249,0.00703866,51.0,64,2.508,21,104,144,1,1,3900930684,44371388,7845516,"[64, 208, 432, 1008]","[1, 3, 8, 9]","[1.0, 1.0, 1.0, 1.0]","[64, 104, 144, 144]"
1.5000000000000004,0.707182,0.00739787,51.0,64,2.508,21,104,152,1,1,4243982868,49254468,8063148,"[64, 208, 456, 1064]","[1, 3, 8, 9]","[1.0, 1.0, 1.0, 1.0]","[64, 104, 152, 152]"
1.6000000000000005,0.673557,0.00709598,51.0,64,2.508,21,104,160,1,1,4206134604,44972396,8035980,"[64, 208, 480, 960]","[1, 3, 8, 9]","[1.0, 1.0, 1.0, 1.0]","[64, 104, 160, 160]"
1.7000000000000006,0.684662,0.00721438,51.0,64,2.508,21,104,176,1,1,3925262188,48415628,7479116,"[64, 208, 352, 1056]","[1, 3, 8, 9]","[1.0, 1.0, 1.0, 1.0]","[64, 104, 176, 176]"
1.8000000000000007,0.743633,0.00795917,51.0,64,2.508,21,104,184,1,1,4207617180,52767324,7640524,"[64, 208, 368, 1104]","[1, 3, 8, 9]","[1.0, 1.0, 1.0, 1.0]","[64, 104, 184, 184]"
1.9000000000000008,0.620298,0.00699185,51.0,64,2.508,21,104,192,1,1,3998359692,45418988,7508172,"[64, 208, 384, 960]","[1, 3, 8, 9]","[1.0, 1.0, 1.0, 1.0]","[64, 104, 192, 192]"
2.000000000000001,0.76749,0.00804242,51.0,64,2.508,21,104,208,1,1,4537594300,53030108,7806508,"[64, 208, 416, 1040]","[1, 3, 8, 9]","[1.0, 1.0, 1.0, 1.0]","[64, 104, 208, 208]"
